event_time,resolved_time,split_seed,fault_id,fault_type,robot_id,duration_s,severity,severity_label,notes
2026-07-01 18:25:51+00:00,2026-07-01 18:39:57+00:00,20260408,motor_stall_seed20260408_event01,motor_stall,AR-001,846,0.9987498445700752,Critical,"Stalled drive: motor_current_rr_a; speed collapse, high current, rising thermal load."
2026-07-01 18:27:38+00:00,2026-07-01 18:40:20+00:00,20260409,gps_jitter_spoofing_seed20260409_event02,gps_jitter_spoofing,AR-005,762,0.879002725425349,Critical,"Spoofing-like GPS jitter injected through position jumps, HDOP degradation, and unstable fix quality."
2026-07-01 18:28:42+00:00,2026-07-01 18:34:04+00:00,20260403,accelerated_battery_degradation_seed20260403_event00,accelerated_battery_degradation,AR-005,322,0.833319160271779,High,Accelerated SoC drain and voltage sag injected during held-out operation.
2026-07-01 18:30:24+00:00,2026-07-01 18:43:29+00:00,20260400,accelerated_battery_degradation_seed20260400_event01,accelerated_battery_degradation,AR-002,785,0.7718947551722402,High,Accelerated SoC drain and voltage sag injected during held-out operation.
2026-07-01 18:41:50+00:00,2026-07-01 18:52:05+00:00,20260409,motor_stall_seed20260409_event02,motor_stall,AR-003,615,0.7450802471509658,Moderate,"Stalled drive: motor_current_rr_a; speed collapse, high current, rising thermal load."
2026-07-01 18:41:59+00:00,2026-07-01 18:49:18+00:00,20260406,intermittent_software_hang_seed20260406_event01,intermittent_software_hang,AR-004,439,0.783491442674037,High,Repeated telemetry freezes injected to mimic intermittent software hang or stale-packet behavior.
2026-07-01 18:45:13+00:00,2026-07-01 18:54:21+00:00,20260400,gradual_sensor_drift_seed20260400_event00,gradual_sensor_drift,AR-003,548,0.834237346478323,High,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 19:01:59+00:00,2026-07-01 19:16:19+00:00,20260407,gradual_sensor_drift_seed20260407_event02,gradual_sensor_drift,AR-003,860,0.6842944280258522,Moderate,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 19:02:43+00:00,2026-07-01 19:16:11+00:00,20260407,gradual_sensor_drift_seed20260407_event01,gradual_sensor_drift,AR-002,808,0.9905881505917375,Critical,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 19:05:36+00:00,2026-07-01 19:19:09+00:00,20260408,gps_jitter_spoofing_seed20260408_event02,gps_jitter_spoofing,AR-001,813,0.8504696118009317,Critical,"Spoofing-like GPS jitter injected through position jumps, HDOP degradation, and unstable fix quality."
2026-07-01 19:06:42+00:00,2026-07-01 19:16:52+00:00,20260402,gradual_sensor_drift_seed20260402_event02,gradual_sensor_drift,AR-001,610,0.7021999458051082,Moderate,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 19:11:21+00:00,2026-07-01 19:18:49+00:00,20260409,motor_stall_seed20260409_event00,motor_stall,AR-002,448,0.814013237960312,High,"Stalled drive: motor_current_fl_a; speed collapse, high current, rising thermal load."
2026-07-01 19:12:27+00:00,2026-07-01 19:23:09+00:00,20260408,intermittent_software_hang_seed20260408_event02,intermittent_software_hang,AR-005,642,0.6398383860210328,Moderate,Repeated telemetry freezes injected to mimic intermittent software hang or stale-packet behavior.
2026-07-01 19:39:10+00:00,2026-07-01 19:50:49+00:00,20260402,motor_stall_seed20260402_event02,motor_stall,AR-005,699,0.7753516448701134,High,"Stalled drive: motor_current_rl_a; speed collapse, high current, rising thermal load."
2026-07-01 19:39:33+00:00,2026-07-01 19:49:32+00:00,20260409,intermittent_software_hang_seed20260409_event01,intermittent_software_hang,AR-004,599,0.9108465890811488,Critical,Repeated telemetry freezes injected to mimic intermittent software hang or stale-packet behavior.
2026-07-01 20:05:39+00:00,2026-07-01 20:16:08+00:00,20260404,motor_stall_seed20260404_event00,motor_stall,AR-002,629,0.9639423306385358,Critical,"Stalled drive: motor_current_fl_a; speed collapse, high current, rising thermal load."
2026-07-01 20:12:38+00:00,2026-07-01 20:22:49+00:00,20260404,motor_stall_seed20260404_event01,motor_stall,AR-003,611,0.8349571079936471,High,"Stalled drive: motor_current_rr_a; speed collapse, high current, rising thermal load."
2026-07-01 20:22:17+00:00,2026-07-01 20:36:29+00:00,20260401,motor_stall_seed20260401_event00,motor_stall,AR-003,852,0.630354798087529,Moderate,"Stalled drive: motor_current_rr_a; speed collapse, high current, rising thermal load."
2026-07-01 21:03:17+00:00,2026-07-01 21:16:29+00:00,20260400,gradual_sensor_drift_seed20260400_event02,gradual_sensor_drift,AR-005,792,0.9612996084389174,Critical,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 21:03:33+00:00,2026-07-01 21:17:11+00:00,20260403,gradual_sensor_drift_seed20260403_event02,gradual_sensor_drift,AR-004,818,0.9857143231452514,Critical,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 21:10:31+00:00,2026-07-01 21:18:32+00:00,20260405,gps_jitter_spoofing_seed20260405_event01,gps_jitter_spoofing,AR-005,481,0.8974882750122634,Critical,"Spoofing-like GPS jitter injected through position jumps, HDOP degradation, and unstable fix quality."
2026-07-01 21:12:04+00:00,2026-07-01 21:17:50+00:00,20260405,motor_stall_seed20260405_event02,motor_stall,AR-001,346,0.9496319766597754,Critical,"Stalled drive: motor_current_rl_a; speed collapse, high current, rising thermal load."
2026-07-01 21:23:42+00:00,2026-07-01 21:38:25+00:00,20260404,motor_stall_seed20260404_event02,motor_stall,AR-002,883,0.7371390583221241,Moderate,"Stalled drive: motor_current_fl_a; speed collapse, high current, rising thermal load."
2026-07-01 21:40:40+00:00,2026-07-01 21:50:26+00:00,20260403,gradual_sensor_drift_seed20260403_event01,gradual_sensor_drift,AR-001,586,0.9870986921099092,Critical,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 21:50:23+00:00,2026-07-01 21:55:30+00:00,20260400,accelerated_battery_degradation_seed20260400_event02,accelerated_battery_degradation,AR-001,307,0.6915278945276391,Moderate,Accelerated SoC drain and voltage sag injected during held-out operation.
2026-07-01 22:04:57+00:00,2026-07-01 22:13:18+00:00,20260407,intermittent_software_hang_seed20260407_event02,intermittent_software_hang,AR-002,501,0.9360875748172724,Critical,Repeated telemetry freezes injected to mimic intermittent software hang or stale-packet behavior.
2026-07-01 22:14:20+00:00,2026-07-01 22:25:15+00:00,20260403,accelerated_battery_degradation_seed20260403_event01,accelerated_battery_degradation,AR-004,655,0.6476982978254044,Moderate,Accelerated SoC drain and voltage sag injected during held-out operation.
2026-07-01 22:18:12+00:00,2026-07-01 22:28:19+00:00,20260409,gps_jitter_spoofing_seed20260409_event00,gps_jitter_spoofing,AR-003,607,0.9666264128434526,Critical,"Spoofing-like GPS jitter injected through position jumps, HDOP degradation, and unstable fix quality."
2026-07-01 22:19:40+00:00,2026-07-01 22:26:01+00:00,20260407,intermittent_software_hang_seed20260407_event00,intermittent_software_hang,AR-002,381,0.6348458624235103,Moderate,Repeated telemetry freezes injected to mimic intermittent software hang or stale-packet behavior.
2026-07-01 22:21:43+00:00,2026-07-01 22:27:51+00:00,20260407,gps_jitter_spoofing_seed20260407_event02,gps_jitter_spoofing,AR-003,368,0.6094129762505047,Moderate,"Spoofing-like GPS jitter injected through position jumps, HDOP degradation, and unstable fix quality."
2026-07-01 22:33:58+00:00,2026-07-01 22:38:58+00:00,20260401,gradual_sensor_drift_seed20260401_event00,gradual_sensor_drift,AR-002,300,0.9874747932361084,Critical,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 22:48:22+00:00,2026-07-01 22:54:45+00:00,20260403,motor_stall_seed20260403_event00,motor_stall,AR-005,383,0.69082301574249,Moderate,"Stalled drive: motor_current_fl_a; speed collapse, high current, rising thermal load."
2026-07-01 23:09:46+00:00,2026-07-01 23:17:28+00:00,20260406,gradual_sensor_drift_seed20260406_event01,gradual_sensor_drift,AR-003,462,0.6172860233062916,Moderate,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 23:16:58+00:00,2026-07-01 23:27:16+00:00,20260403,motor_stall_seed20260403_event02,motor_stall,AR-005,618,0.6727033347814931,Moderate,"Stalled drive: motor_current_rl_a; speed collapse, high current, rising thermal load."
2026-07-01 23:33:28+00:00,2026-07-01 23:37:53+00:00,20260406,gradual_sensor_drift_seed20260406_event02,gradual_sensor_drift,AR-004,265,0.7344431186477691,Moderate,Ramp drift injected into IMU accel_z and gyro_z to mimic gradual calibration drift.
2026-07-01 23:37:13+00:00,2026-07-01 23:42:53+00:00,20260406,gps_jitter_spoofing_seed20260406_event00,gps_jitter_spoofing,AR-005,340,0.9137586550706877,Critical,"Spoofing-like GPS jitter injected through position jumps, HDOP degradation, and unstable fix quality."
