timestamp,robot_id,mission_mode,terrain,location_zone,speed_mps,motor_current_mean_a,motor_temp_c,battery_voltage_v,battery_soc_pct,is_charging,wifi_rssi_dbm,gps_fix_quality,gps_hdop,task_success_probability,task_success_flag,missingness_flag
2026-07-01 01:35:00+00:00,AR-002,perimeter,gravel,building_shadow,0.804912,13.63981825,33.480175,48.15495,75.978442,0,-68.204116,3.0,1.965258,0.999,1,0
2026-07-01 01:40:00+00:00,AR-002,perimeter,dry_grass,building_shadow,0.862817,14.545965,35.979508,48.030865,75.080897,0,-67.605242,4.0,1.175722,0.999,1,0
2026-07-01 01:45:00+00:00,AR-002,perimeter,dry_grass,remote_edge,0.756715,13.2955425,36.30109,47.958306,74.142772,0,-72.25348,3.0,1.887838,0.999,1,0
2026-07-01 01:50:00+00:00,AR-002,perimeter,wet_grass,remote_edge,0.714256,15.88789325,44.375251,47.790906,73.249921,0,-77.953001,3.0,1.951881,0.999,1,0
2026-07-01 01:55:00+00:00,AR-002,perimeter,wet_grass,remote_edge,0.652886,14.42056075,45.628686,47.755933,72.597036,0,-89.707523,3.0,1.901007,0.9969,1,0
2026-07-01 02:00:00+00:00,AR-002,perimeter,mud,base_area,0.618905,18.006243499999997,53.706031,47.516565,71.292206,0,-48.277485,5.0,0.45,0.999,1,0
2026-07-01 02:05:00+00:00,AR-002,perimeter,mud,base_area,0.502397,15.00422725,54.260258,47.527028,70.688734,0,-46.758598,5.0,0.601739,0.999,1,0
2026-07-01 02:10:00+00:00,AR-002,perimeter,mud,base_area,0.589625,16.58448475,54.42868,47.363448,69.595038,0,-48.772911,5.0,0.622706,0.999,1,0
2026-07-01 02:15:00+00:00,AR-002,perimeter,sand,open_perimeter,0.454077,16.916162,63.52429,47.250724,68.665573,0,-57.034357,5.0,0.630898,0.999,1,0
2026-07-01 02:20:00+00:00,AR-002,perimeter,sand,open_perimeter,0.538823,18.992560250000004,63.221095,47.134533,68.110171,0,-53.53024,5.0,0.535195,0.999,1,0
2026-07-01 02:25:00+00:00,AR-002,perimeter,rocky,open_perimeter,0.703978,12.0376315,34.129188,47.178713,66.890104,0,-57.817464,5.0,0.52371,0.999,1,0
2026-07-01 02:30:00+00:00,AR-002,coverage,rocky,tree_line,0.883863,12.675124250000001,34.634694,47.0784,66.142439,0,-64.455354,4.0,1.122786,0.999,1,0
2026-07-01 02:35:00+00:00,AR-002,coverage,rocky,tree_line,0.778504,12.473003250000001,33.364656,46.975627,65.177901,0,-63.243881,4.0,1.214957,0.999,1,0
2026-07-01 02:40:00+00:00,AR-002,coverage,asphalt,tree_line,1.031862,13.9061135,35.545653,46.863239,64.507125,0,-68.593376,4.0,1.179625,0.999,1,0
2026-07-01 02:45:00+00:00,AR-002,coverage,asphalt,building_shadow,0.974458,13.345661,34.002476,46.766038,63.509153,0,-83.095169,4.0,1.23897,0.999,1,0
2026-07-01 02:50:00+00:00,AR-002,coverage,gravel,building_shadow,0.90093,14.42034125,37.673654,46.661227,62.822819,0,-75.255632,4.0,1.270642,0.999,1,0
2026-07-01 02:55:00+00:00,AR-002,coverage,gravel,building_shadow,0.791134,12.8854995,38.926472,46.59677,61.891009,0,-79.83243,4.0,1.202503,0.999,1,0
2026-07-01 03:00:00+00:00,AR-002,perimeter,dry_grass,remote_edge,0.909544,15.12409325,41.815321,46.384637,60.516636,0,-76.08273,4.0,1.234826,0.999,1,0
2026-07-01 03:05:00+00:00,AR-002,perimeter,dry_grass,remote_edge,0.809743,13.819446,41.656723,46.339219,59.808259,0,-68.662662,3.0,1.981514,0.999,1,0
2026-07-01 03:10:00+00:00,AR-002,perimeter,dry_grass,remote_edge,0.859284,14.70970925,42.066258,46.222898,58.976345,0,-72.582913,4.0,1.29647,0.999,1,0
2026-07-01 03:15:00+00:00,AR-002,perimeter,wet_grass,base_area,0.652822,14.73639425,48.444468,46.123547,58.095476,0,-45.76267,4.0,1.150553,0.999,1,0
2026-07-01 03:20:00+00:00,AR-002,perimeter,wet_grass,base_area,0.730599,15.90278125,47.276072,46.012303,57.372994,0,-45.700972,5.0,0.45,0.999,1,0
2026-07-01 03:25:00+00:00,AR-002,perimeter,mud,base_area,0.500246,14.86697525,53.279272,45.934897,56.441417,0,-50.708623,5.0,0.521745,0.999,1,0
2026-07-01 03:30:00+00:00,AR-002,perimeter,mud,open_perimeter,0.558108,16.19225,55.068743,45.795768,55.506846,0,-58.055763,4.0,1.19118,0.999,1,0
2026-07-01 03:35:00+00:00,AR-002,perimeter,mud,open_perimeter,0.521687,15.7271585,52.571334,45.715758,54.684504,0,-54.652346,5.0,0.484933,0.999,1,0
2026-07-01 03:40:00+00:00,AR-002,perimeter,sand,open_perimeter,0.607927,20.229585750000002,64.197323,45.532259,54.09132,0,-60.027644,4.0,1.235221,0.999,1,0
2026-07-01 03:45:00+00:00,AR-002,perimeter,sand,tree_line,0.435785,15.778633000000001,63.663125,45.517021,52.922009,0,-68.214211,4.0,1.279196,0.999,1,0
2026-07-01 03:50:00+00:00,AR-002,perimeter,rocky,tree_line,0.792514,12.41713775,37.573511,45.50525,52.036564,0,-56.396718,4.0,1.277009,0.999,1,0
2026-07-01 03:55:00+00:00,AR-002,perimeter,rocky,tree_line,0.709696,10.53467525,37.472659,45.420909,51.04654,0,-56.449445,4.0,1.053637,0.999,1,0
2026-07-01 04:00:00+00:00,AR-002,coverage,asphalt,building_shadow,1.062335,14.30497925,40.851372,45.225885,49.980491,0,-63.630712,3.0,1.882305,0.999,1,0
2026-07-01 04:05:00+00:00,AR-002,coverage,asphalt,building_shadow,0.964095,13.110177,39.133334,45.176223,49.259707,0,-70.029956,3.0,1.780095,0.999,1,0
2026-07-01 04:10:00+00:00,AR-002,coverage,asphalt,building_shadow,1.029648,13.4343605,39.900483,45.0831,48.503514,0,-80.082253,4.0,1.192427,0.999,1,0
2026-07-01 04:15:00+00:00,AR-002,coverage,gravel,remote_edge,0.818485,13.180022000000001,41.016681,45.000572,47.707612,0,-91.385566,3.0,1.783804,0.9969,1,0
2026-07-01 04:20:00+00:00,AR-002,coverage,gravel,remote_edge,0.898881,13.902806250000001,40.666516,44.857588,46.598761,0,-85.131008,4.0,1.205761,0.999,1,0
2026-07-01 04:25:00+00:00,AR-002,coverage,dry_grass,remote_edge,0.783333,14.240195,41.612983,44.769036,45.886435,0,-90.095052,4.0,1.128428,0.9969,1,0
2026-07-01 04:30:00+00:00,AR-002,coverage,dry_grass,base_area,0.907373,14.719141,41.715281,44.635694,44.807069,0,-49.787126,5.0,0.676444,0.999,1,0
2026-07-01 04:35:00+00:00,AR-002,coverage,dry_grass,base_area,0.779379,13.713201,41.203162,44.55578,43.860033,0,-43.381079,5.0,0.61763,0.999,1,0
2026-07-01 04:40:00+00:00,AR-002,coverage,wet_grass,base_area,0.768702,16.30903725,49.781858,44.409558,43.157078,0,-48.743626,5.0,0.644447,0.999,1,0
2026-07-01 04:45:00+00:00,AR-002,coverage,wet_grass,open_perimeter,0.704517,15.71491125,49.380725,44.323203,42.24813,0,-54.910135,5.0,0.453444,0.999,1,0
2026-07-01 04:50:00+00:00,AR-002,coverage,mud,open_perimeter,0.556074,16.300908,58.050839,44.193977,41.230363,0,-54.029918,4.0,1.252856,0.999,1,0
2026-07-01 04:55:00+00:00,AR-002,coverage,mud,open_perimeter,0.508861,15.441153,58.255839,44.123575,40.402188,0,-58.871758,5.0,0.541093,0.999,1,0
2026-07-01 05:00:00+00:00,AR-002,escort,sand,tree_line,0.454254,17.3025685,68.769901,43.957363,39.350267,0,-73.127363,4.0,1.147642,0.999,1,0
2026-07-01 05:05:00+00:00,AR-002,escort,sand,tree_line,0.33685,14.246595000000001,67.754096,43.957721,38.644043,0,-68.842658,4.0,1.348738,0.999,1,0
2026-07-01 05:10:00+00:00,AR-002,escort,sand,tree_line,0.352798,15.157250999999999,68.090767,43.85621,37.949098,0,-71.172829,4.0,1.189216,0.999,1,0
2026-07-01 05:15:00+00:00,AR-002,escort,rocky,building_shadow,0.552763,10.0918765,39.999933,43.870222,36.898307,0,-69.940079,4.0,1.173928,0.999,1,0
2026-07-01 05:20:00+00:00,AR-002,escort,rocky,building_shadow,0.56676,10.4437935,38.956614,43.780581,36.179641,0,-63.662615,3.0,1.801655,0.999,1,0
2026-07-01 05:25:00+00:00,AR-002,escort,asphalt,building_shadow,0.653041,10.6167525,37.589652,43.6724,35.253888,0,-68.732003,3.0,1.862606,0.999,1,0
2026-07-01 05:30:00+00:00,AR-002,coverage,asphalt,remote_edge,1.027238,13.58906775,39.259472,43.485192,34.272394,0,-70.017546,3.0,1.834639,0.999,1,0
2026-07-01 05:35:00+00:00,AR-002,coverage,asphalt,remote_edge,1.008845,13.9765895,39.628005,43.357235,33.21988,0,-69.429406,3.0,1.860312,0.999,1,0
2026-07-01 05:40:00+00:00,AR-002,coverage,gravel,remote_edge,0.94343,14.732391,42.574608,43.25234,32.458766,0,-85.468017,3.0,1.835256,0.999,1,0
2026-07-01 05:45:00+00:00,AR-002,coverage,gravel,base_area,0.82812,13.577835,42.198732,43.18227,31.565123,0,-50.307407,5.0,0.518371,0.999,1,0
2026-07-01 05:50:00+00:00,AR-002,coverage,dry_grass,base_area,0.827122,13.64740925,45.222166,43.046791,30.371639,0,-48.488317,5.0,0.45,0.999,1,0
2026-07-01 05:55:00+00:00,AR-002,coverage,dry_grass,base_area,0.750596,13.655598999999999,46.384422,43.005297,30.003059,0,-49.246846,5.0,0.584316,0.999,1,0
2026-07-01 06:00:00+00:00,AR-002,coverage,wet_grass,open_perimeter,0.79296,17.86729725,55.198549,42.772874,28.905573,0,-58.253057,5.0,0.622389,0.999,1,0
2026-07-01 06:05:00+00:00,AR-002,coverage,wet_grass,open_perimeter,0.665792,15.84653775,53.383217,42.738263,28.127439,0,-57.201812,5.0,0.606658,0.999,1,0
2026-07-01 06:10:00+00:00,AR-002,coverage,wet_grass,open_perimeter,0.679878,15.2785465,54.100972,42.651457,27.220531,0,-57.248228,4.0,1.154115,0.999,1,0
2026-07-01 06:15:00+00:00,AR-002,coverage,mud,tree_line,0.542355,16.445341,61.337358,42.533797,26.440854,0,-60.914753,5.0,0.556682,0.999,1,0
2026-07-01 06:20:00+00:00,AR-002,coverage,mud,tree_line,0.549194,16.44875975,60.595261,42.455984,25.746888,0,-59.655236,4.0,1.228209,0.999,1,0
2026-07-01 06:25:00+00:00,AR-002,coverage,sand,tree_line,0.463858,17.721449,69.915031,42.291096,24.570121,0,-68.77771,4.0,1.227443,0.999,1,0
2026-07-01 06:30:00+00:00,AR-002,coverage,sand,building_shadow,0.50497,18.170217,69.475779,42.157893,23.484983,0,-76.495866,4.0,1.297368,0.999,1,0
2026-07-01 06:35:00+00:00,AR-002,coverage,sand,building_shadow,0.478812,18.53931425,68.756774,42.065318,22.744113,0,-74.904301,4.0,1.141424,0.999,1,0
2026-07-01 06:40:00+00:00,AR-002,coverage,rocky,building_shadow,0.814584,11.453000750000001,42.098818,42.133821,22.031669,0,-79.092637,4.0,1.141491,0.999,1,0
2026-07-01 06:45:00+00:00,AR-002,coverage,rocky,remote_edge,0.713463,12.135126000000001,42.259208,42.03381,20.976098,0,-85.86237,3.0,1.915879,0.999,1,0
2026-07-01 06:50:00+00:00,AR-002,coverage,asphalt,remote_edge,1.069336,13.736767749999999,44.355556,41.860363,19.799281,0,-76.200476,3.0,1.806501,0.9962,1,0
2026-07-01 06:55:00+00:00,AR-002,coverage,asphalt,remote_edge,1.019443,13.86944725,45.064837,41.803703,19.324184,0,-71.337676,3.0,1.797512,0.9962,1,0
2026-07-01 07:00:00+00:00,AR-002,coverage,gravel,base_area,0.968722,15.413624,47.57871,41.644005,18.256777,0,-46.973167,5.0,0.53016,0.9962,1,0
2026-07-01 07:05:00+00:00,AR-002,coverage,gravel,base_area,0.82067,13.4478235,47.928641,41.614422,17.536298,0,-44.829523,5.0,0.564785,0.9962,1,0
2026-07-01 07:10:00+00:00,AR-002,coverage,gravel,base_area,0.962932,15.050614750000001,49.26591,41.462074,16.548125,0,-50.327361,5.0,0.568268,0.9962,1,0
2026-07-01 07:15:00+00:00,AR-002,coverage,dry_grass,open_perimeter,0.7162,13.0164025,48.518913,41.40082,15.528988,0,-58.927819,4.0,1.208616,0.9962,1,0
2026-07-01 07:20:00+00:00,AR-002,coverage,dry_grass,open_perimeter,0.847349,14.73955875,47.252367,41.271016,14.770042,0,-58.914518,4.0,1.124663,0.992,1,0
2026-07-01 07:25:00+00:00,AR-002,coverage,wet_grass,open_perimeter,0.666349,15.89967875,53.654446,41.157428,14.02518,0,-64.008683,5.0,0.522525,0.992,1,0
2026-07-01 07:30:00+00:00,AR-002,perimeter,wet_grass,tree_line,0.787832,17.202981,54.628524,41.014768,13.053975,0,-68.857845,4.0,1.297498,0.992,1,0
2026-07-01 07:35:00+00:00,AR-002,return_to_dock,wet_grass,tree_line,0.624077,15.34342775,51.689548,40.940918,11.962923,0,-62.48907,4.0,1.227277,0.992,1,0
2026-07-01 07:40:00+00:00,AR-002,return_to_dock,mud,tree_line,0.532173,16.209315,60.544352,40.842021,11.28092,0,-64.433293,5.0,0.579213,0.992,1,0
2026-07-01 07:45:00+00:00,AR-002,return_to_dock,mud,building_shadow,0.453404,14.810053499999999,61.509332,40.78373,10.435638,0,-66.856629,3.0,1.887758,0.992,1,0
2026-07-01 07:50:00+00:00,AR-002,charging,sand,building_shadow,0.0,6.441982250000001,68.719971,42.577305,12.007108,1,-62.407739,4.0,1.260312,1.0,1,0
2026-07-01 07:55:00+00:00,AR-002,charging,sand,building_shadow,0.0,6.75698775,69.64584,42.973666,15.619171,1,-74.388334,4.0,1.225091,1.0,1,0
2026-07-01 08:00:00+00:00,AR-002,charging,rocky,remote_edge,0.0,4.9295245,40.580968,43.396452,18.96982,1,-79.893787,3.0,1.89682,1.0,1,0
2026-07-01 08:05:00+00:00,AR-002,charging,rocky,remote_edge,0.0,5.055535249999999,41.52015,43.802153,22.621404,1,-86.399879,3.0,1.891058,1.0,1,0
2026-07-01 08:10:00+00:00,AR-002,charging,rocky,remote_edge,0.0,5.15807325,41.139739,44.2278,26.445622,1,-89.487573,3.0,1.852822,1.0,1,0
2026-07-01 08:15:00+00:00,AR-002,charging,asphalt,base_area,0.0,4.70608,39.175825,44.595555,29.624225,1,-46.67659,5.0,0.52992,1.0,1,0
2026-07-01 08:20:00+00:00,AR-002,charging,asphalt,base_area,0.0,4.7133395,39.26134,45.016124,33.380987,1,-48.494433,5.0,0.727896,1.0,1,0
2026-07-01 08:25:00+00:00,AR-002,charging,gravel,base_area,0.0,4.8252405,40.403996,45.412559,36.946569,1,-46.370637,5.0,0.493487,1.0,1,0
2026-07-01 08:30:00+00:00,AR-002,charging,gravel,open_perimeter,0.0,4.880406,40.407648,45.810617,40.513459,1,-56.791907,5.0,0.45,1.0,1,0
2026-07-01 08:35:00+00:00,AR-002,charging,gravel,open_perimeter,0.0,4.941036,39.091075,46.181741,43.674416,1,-47.041439,5.0,0.660742,1.0,1,0
2026-07-01 08:40:00+00:00,AR-002,charging,dry_grass,open_perimeter,0.0,4.329448749999999,41.243277,46.610082,47.523642,1,-61.490287,5.0,0.676408,1.0,1,0
2026-07-01 08:45:00+00:00,AR-002,charging,dry_grass,tree_line,0.0,5.7439755,42.242933,46.948711,50.875482,1,-70.033424,4.0,1.139306,1.0,1,0
2026-07-01 08:50:00+00:00,AR-002,charging,wet_grass,tree_line,0.0,5.44834225,51.114283,47.352592,54.412938,1,-69.239017,4.0,1.117492,1.0,1,0
2026-07-01 08:55:00+00:00,AR-002,charging,wet_grass,tree_line,0.0,5.64245925,52.470986,47.771305,58.196511,1,-75.734493,5.0,0.696141,1.0,1,0
2026-07-01 09:00:00+00:00,AR-002,charging,mud,building_shadow,0.0,5.82278075,62.227002,48.143275,61.559527,1,-78.34569,4.0,1.248722,1.0,1,0
2026-07-01 09:05:00+00:00,AR-002,charging,mud,building_shadow,0.0,6.52805775,61.327748,48.540289,65.268018,1,-72.338812,4.0,1.219074,1.0,1,0
2026-07-01 09:10:00+00:00,AR-002,charging,mud,building_shadow,0.0,6.434383,62.934316,48.935971,68.779148,1,-68.86346,4.0,1.247445,1.0,1,0
2026-07-01 09:15:00+00:00,AR-002,charging,sand,remote_edge,0.0,6.21901825,70.42563,49.329686,72.244471,1,-69.280043,3.0,1.793272,1.0,1,0
2026-07-01 09:20:00+00:00,AR-002,charging,sand,remote_edge,0.0,7.975427499999999,69.986418,49.739695,76.00801,1,-63.517994,3.0,1.718903,1.0,1,0
2026-07-01 09:25:00+00:00,AR-002,charging,rocky,remote_edge,0.0,4.61477675,38.884658,50.157845,79.266334,1,-76.66007,4.0,1.165434,1.0,1,0
2026-07-01 09:30:00+00:00,AR-002,charging,rocky,base_area,0.0,4.5756619999999995,38.828886,50.546867,82.730659,1,-50.276214,5.0,0.505497,1.0,1,0
2026-07-01 09:35:00+00:00,AR-002,charging,rocky,base_area,0.0,4.83852275,37.532575,50.956885,86.45256,1,-46.742242,5.0,0.505904,1.0,1,0
2026-07-01 09:40:00+00:00,AR-002,charging,asphalt,base_area,0.0,4.93193475,36.255842,51.35344,90.014914,1,-50.450336,4.0,1.139476,1.0,1,0
2026-07-01 09:45:00+00:00,AR-002,charging,asphalt,open_perimeter,0.0,4.937509,38.285825,51.768237,93.719756,1,-59.8246,4.0,1.244866,1.0,1,0
2026-07-01 09:50:00+00:00,AR-002,coverage,gravel,open_perimeter,0.874137,13.764942249999999,48.185741,50.228535,94.521634,0,-57.934988,5.0,0.484036,0.999,1,0
2026-07-01 09:55:00+00:00,AR-002,coverage,gravel,open_perimeter,0.769511,13.21697975,48.729695,50.150788,93.700261,0,-59.057133,5.0,0.53529,0.999,1,0
2026-07-01 10:00:00+00:00,AR-002,perimeter,dry_grass,tree_line,0.904293,14.77962475,51.901608,49.992472,92.649487,0,-60.210012,4.0,1.181554,0.999,1,0
2026-07-01 10:05:00+00:00,AR-002,perimeter,dry_grass,tree_line,0.780783,14.1250265,51.459589,49.916039,91.815084,0,-56.691953,5.0,0.45,0.999,1,0
2026-07-01 10:10:00+00:00,AR-002,perimeter,dry_grass,tree_line,0.829784,14.98169325,51.318986,49.793747,90.922067,0,-65.554763,4.0,1.300459,0.999,1,0
2026-07-01 10:15:00+00:00,AR-002,perimeter,wet_grass,building_shadow,0.614773,14.31417775,56.793343,49.734484,90.237969,0,-70.307742,4.0,1.176926,0.999,1,0
2026-07-01 10:20:00+00:00,AR-002,perimeter,wet_grass,building_shadow,0.719729,16.2860585,56.060998,49.545059,89.004433,0,-73.486528,3.0,1.923782,0.999,1,0
2026-07-01 10:25:00+00:00,AR-002,perimeter,mud,building_shadow,0.588466,17.69200275,64.397757,49.435353,88.351295,0,-80.20367,4.0,1.114635,0.999,1,0
2026-07-01 10:30:00+00:00,AR-002,perimeter,mud,remote_edge,0.675309,19.52589325,63.435332,49.250863,87.129787,0,-89.819981,4.0,1.229307,0.9969,1,0
2026-07-01 10:35:00+00:00,AR-002,perimeter,mud,remote_edge,0.475386,15.035032000000001,62.635977,49.306413,86.583246,0,-85.318141,3.0,1.804737,0.999,1,0
2026-07-01 10:40:00+00:00,AR-002,perimeter,sand,remote_edge,0.623539,21.469133999999997,72.689771,49.025206,85.566099,0,-83.604318,3.0,1.856726,0.999,1,0
2026-07-01 10:45:00+00:00,AR-002,perimeter,sand,base_area,0.454422,17.547573749999998,72.584984,49.007425,84.496983,0,-43.764731,5.0,0.663368,0.999,1,0
2026-07-01 10:50:00+00:00,AR-002,perimeter,rocky,base_area,0.812957,12.66991825,45.865389,49.062663,83.857863,0,-44.700017,5.0,0.465425,0.999,1,0
2026-07-01 10:55:00+00:00,AR-002,perimeter,rocky,base_area,0.762143,12.48966175,46.90829,48.968467,82.974986,0,-47.580513,5.0,0.635038,0.999,1,0
2026-07-01 11:00:00+00:00,AR-002,perimeter,asphalt,open_perimeter,1.083857,14.65367825,47.864914,48.813321,82.092113,0,-56.933805,5.0,0.56234,0.999,1,0
2026-07-01 11:05:00+00:00,AR-002,perimeter,asphalt,open_perimeter,0.960961,13.6408895,46.274968,48.734933,81.157111,0,-57.24732,5.0,0.497917,0.999,1,0
2026-07-01 11:10:00+00:00,AR-002,perimeter,asphalt,open_perimeter,1.018948,15.188089,47.455548,48.628056,80.245701,0,-73.40296,5.0,0.549634,0.999,1,0
2026-07-01 11:15:00+00:00,AR-002,perimeter,gravel,tree_line,0.779206,13.29337525,48.068409,48.558741,79.503291,0,-71.956414,4.0,1.255582,0.999,1,0
2026-07-01 11:20:00+00:00,AR-002,perimeter,gravel,tree_line,0.860882,14.526720249999999,47.378586,48.424891,78.594512,0,-69.251641,4.0,1.171862,0.999,1,0
2026-07-01 11:25:00+00:00,AR-002,perimeter,dry_grass,tree_line,0.819153,14.2591625,47.68386,48.319582,77.592141,0,-71.004803,4.0,1.174282,0.999,1,0
2026-07-01 11:30:00+00:00,AR-002,incident_response,dry_grass,building_shadow,1.275039,19.832216250000002,51.343272,48.079779,76.74479,0,-69.874624,3.0,1.814623,0.984,1,0
2026-07-01 11:35:00+00:00,AR-002,incident_response,dry_grass,building_shadow,1.220872,19.0616925,49.77114,47.985879,75.72753,0,-58.984697,4.0,1.266581,0.984,1,0
2026-07-01 11:40:00+00:00,AR-002,incident_response,wet_grass,building_shadow,1.09471,21.8794385,57.149888,47.822644,74.924192,0,-68.358773,4.0,1.141162,0.984,1,0
2026-07-01 11:45:00+00:00,AR-002,incident_response,wet_grass,remote_edge,1.037163,20.9967535,57.295623,47.760983,74.168741,0,-72.521348,3.0,1.862508,0.984,1,0
2026-07-01 11:50:00+00:00,AR-002,incident_response,mud,remote_edge,0.882957,23.34978575,66.138999,47.607142,73.3414,0,-76.120596,3.0,1.975207,0.984,1,0
2026-07-01 11:55:00+00:00,AR-002,incident_response,mud,remote_edge,0.790739,22.093003500000002,66.022665,47.547489,72.517032,0,-90.814428,3.0,1.885892,0.9819,1,0
2026-07-01 12:00:00+00:00,AR-002,coverage,sand,base_area,0.59692,20.8731735,74.575343,47.462807,71.477761,0,-49.178798,5.0,0.569345,0.999,1,0
2026-07-01 12:05:00+00:00,AR-002,coverage,sand,base_area,0.486173,18.568447,74.607067,47.407707,70.450777,0,-45.239936,5.0,0.562997,0.999,1,0
2026-07-01 12:10:00+00:00,AR-002,coverage,sand,base_area,0.537733,18.786948,73.901552,47.328599,69.795174,0,-48.011931,5.0,0.544738,0.999,1,0
2026-07-01 12:15:00+00:00,AR-002,coverage,rocky,open_perimeter,0.798437,13.0482565,46.002166,47.377722,68.901577,0,-59.2441,5.0,0.609944,0.999,1,0
2026-07-01 12:20:00+00:00,AR-002,coverage,rocky,open_perimeter,0.869776,13.072513,45.087269,47.265935,67.909108,0,-52.321528,4.0,1.374072,0.999,1,0
2026-07-01 12:25:00+00:00,AR-002,coverage,asphalt,open_perimeter,0.982477,13.56621225,43.339255,47.167208,67.142229,0,-53.703814,5.0,0.51249,0.999,1,0
2026-07-01 12:30:00+00:00,AR-002,coverage,asphalt,tree_line,1.036652,14.40069325,43.551172,47.018456,66.007805,0,-59.411076,5.0,0.465303,0.999,1,0
2026-07-01 12:35:00+00:00,AR-002,coverage,asphalt,tree_line,0.982846,12.870451500000001,42.709626,46.963912,65.16557,0,-64.985067,4.0,1.155758,0.999,1,0
2026-07-01 12:40:00+00:00,AR-002,coverage,gravel,tree_line,0.962404,14.97188825,45.027564,46.808219,64.26329,0,-69.009931,4.0,1.117237,0.999,1,0
2026-07-01 12:45:00+00:00,AR-002,coverage,gravel,building_shadow,0.809128,13.3233895,45.336231,46.760671,63.45606,0,-80.307071,4.0,1.264129,0.999,1,0
2026-07-01 12:50:00+00:00,AR-002,coverage,dry_grass,building_shadow,0.861333,14.308473750000001,47.721235,46.663385,62.816121,0,-78.428325,4.0,1.212751,0.999,1,0
2026-07-01 12:55:00+00:00,AR-002,coverage,dry_grass,building_shadow,0.753222,13.4936025,47.797445,46.573701,61.826207,0,-78.103675,4.0,1.251911,0.999,1,0
2026-07-01 13:00:00+00:00,AR-002,coverage,wet_grass,remote_edge,0.73433,16.47514775,54.942544,46.398065,60.950172,0,-77.465454,3.0,1.850978,0.999,1,0
2026-07-01 13:05:00+00:00,AR-002,coverage,wet_grass,remote_edge,0.639071,15.1801435,54.380135,46.332004,60.059709,0,-68.538045,3.0,1.923769,0.999,1,0
2026-07-01 13:10:00+00:00,AR-002,coverage,wet_grass,remote_edge,0.733566,16.15649725,55.947085,46.202283,59.12814,0,-71.393624,4.0,1.218515,0.999,1,0
2026-07-01 13:15:00+00:00,AR-002,coverage,mud,base_area,0.508669,16.123531,62.376739,46.10007,58.207874,0,-47.88436,5.0,0.637534,0.999,1,0
2026-07-01 13:20:00+00:00,AR-002,coverage,mud,base_area,0.589784,17.682650250000002,61.693562,45.965186,57.365489,0,-45.190259,5.0,0.490883,0.999,1,0
2026-07-01 13:25:00+00:00,AR-002,coverage,sand,base_area,0.494352,18.577976749999998,69.949575,45.836924,56.428136,0,-53.762672,5.0,0.564117,0.999,1,0
2026-07-01 13:30:00+00:00,AR-002,perimeter,sand,open_perimeter,0.473237,18.068922,69.432559,45.756015,55.587558,0,-61.592214,5.0,0.51935,0.999,1,0
2026-07-01 13:35:00+00:00,AR-002,perimeter,sand,open_perimeter,0.411533,16.58898975,67.782025,45.685208,54.611802,0,-58.197083,5.0,0.643074,0.999,1,0
2026-07-01 13:40:00+00:00,AR-002,perimeter,rocky,open_perimeter,0.791859,12.3632775,40.580414,45.701932,53.78015,0,-59.130239,4.0,1.16609,0.999,1,0
2026-07-01 13:45:00+00:00,AR-002,perimeter,rocky,tree_line,0.720777,12.023822500000001,40.730116,45.596025,52.75575,0,-65.837255,4.0,1.120032,0.999,1,0
2026-07-01 13:50:00+00:00,AR-002,perimeter,asphalt,tree_line,0.91978,13.3891445,41.890706,45.476433,52.004913,0,-62.191564,4.0,1.284725,0.999,1,0
2026-07-01 13:55:00+00:00,AR-002,perimeter,asphalt,tree_line,0.937062,13.273826249999999,42.539014,45.387532,51.184391,0,-63.987281,4.0,1.244714,0.999,1,0
2026-07-01 14:00:00+00:00,AR-002,perimeter,gravel,building_shadow,0.881737,13.973774,45.421721,45.280159,50.388185,0,-65.920712,3.0,2.005815,0.999,1,0
2026-07-01 14:05:00+00:00,AR-002,perimeter,gravel,building_shadow,0.74848,13.243713249999999,44.12511,45.218077,49.549702,0,-66.20701,3.0,2.107911,0.999,1,0
2026-07-01 14:10:00+00:00,AR-002,perimeter,gravel,building_shadow,0.92772,14.629499999999998,46.290527,45.044605,48.437249,0,-80.327798,3.0,1.805964,0.999,1,0
2026-07-01 14:15:00+00:00,AR-002,perimeter,dry_grass,remote_edge,0.677152,12.7851425,44.759903,44.978034,47.414709,0,-87.662296,4.0,1.284741,0.9969,1,0
2026-07-01 14:20:00+00:00,AR-002,perimeter,dry_grass,remote_edge,0.747341,13.9088695,44.188277,44.889472,46.884841,0,-89.239098,3.0,1.9805,0.9969,1,0
2026-07-01 14:25:00+00:00,AR-002,perimeter,wet_grass,remote_edge,0.597627,14.925605000000001,50.340018,44.733628,45.729412,0,-87.819527,3.0,2.178354,0.9969,1,0
2026-07-01 14:30:00+00:00,AR-002,coverage,wet_grass,base_area,0.652124,15.89031675,49.723562,44.632425,45.049757,0,-50.245347,5.0,0.646344,0.999,1,0
2026-07-01 14:35:00+00:00,AR-002,coverage,wet_grass,base_area,0.591633,14.462428,48.359045,44.56139,44.084049,0,-45.90972,4.0,1.584714,0.999,1,0
2026-07-01 14:40:00+00:00,AR-002,coverage,mud,base_area,0.567103,17.890598750000002,58.167689,44.376174,43.226158,0,-49.162327,5.0,0.708269,0.999,1,0
